method,n,T,seed,value,true,bias,mae,mae_rel,mse,missing,mnar_c0,reward_type
prox,512,8,324,3.7649917602539062,3.1742057407428734,0.5907860195110328,0.5907860195110328,0.18612089693113862,0.3490281208496905,0.654541015625,-1.5,linear
ipw,512,8,324,0.4743742048740387,3.1742057407428734,-2.6998315358688347,2.6998315358688347,0.8505534159978494,7.289090322071871,0.654541015625,-1.5,linear
impute,512,8,324,4.719854831695557,3.1742057407428734,1.5456490909526832,1.5456490909526832,0.4869404245330828,2.389031112362856,0.654541015625,-1.5,linear
scope,512,8,324,4.384701573865901,3.1742057407428734,1.2104958331230278,1.2104958331230278,0.38135392976755506,1.4653001620082131,0.654541015625,-1.5,linear
naive,512,8,325,7.41223669052124,3.171776202100222,4.240460488421018,4.240460488421018,1.336935590100322,17.981505153859818,0.6494140625,-1.5,linear
prox,512,8,325,4.062187194824219,3.171776202100222,0.8904109927239969,0.8904109927239969,0.28072945125649246,0.7928317359637337,0.6494140625,-1.5,linear
ipw,512,8,325,-0.7295950651168823,3.171776202100222,-3.901371267217104,3.901371267217104,1.2300272839659285,15.220697764667193,0.6494140625,-1.5,linear
impute,512,8,325,2.833954334259033,3.171776202100222,-0.3378218678411886,0.3378218678411886,0.10650873400761902,0.11412361439170951,0.6494140625,-1.5,linear
scope,512,8,325,4.953943540074254,3.171776202100222,1.7821673379740326,1.7821673379740326,0.561883066274964,3.1761204205414497,0.6494140625,-1.5,linear
naive,512,8,326,0.4335506558418274,3.1157070907481006,-2.682156434906273,2.682156434906273,0.8608499954539278,7.193963141309129,0.679931640625,-1.5,linear
prox,512,8,326,3.350968837738037,3.1157070907481006,0.23526174698993652,0.23526174698993652,0.0755083004074843,0.055348089596756904,0.679931640625,-1.5,linear
ipw,512,8,326,3.034727096557617,3.1157070907481006,-0.0809799941904834,0.0809799941904834,0.025990888049441004,0.006557759459090726,0.679931640625,-1.5,linear
impute,512,8,326,3.9469377994537354,3.1157070907481006,0.8312307087056348,0.8312307087056348,0.26678718008310953,0.6909444910952718,0.679931640625,-1.5,linear
scope,512,8,326,4.59223636181733,3.1157070907481006,1.476529271069229,1.476529271069229,0.47389861372196745,2.180138688324229,0.679931640625,-1.5,linear
naive,512,8,327,0.8407138586044312,3.1484285016833544,-2.3077146430789233,2.3077146430789233,0.7329734951405341,5.325546873880882,0.6435546875,-1.5,linear
prox,512,8,327,4.498040676116943,3.1484285016833544,1.349612174433589,1.349612174433589,0.42866216390557976,1.82145302137936,0.6435546875,-1.5,linear
ipw,512,8,327,1.2004731893539429,3.1484285016833544,-1.9479553123294115,1.9479553123294115,0.6187071776563794,3.7945298988323755,0.6435546875,-1.5,linear
impute,512,8,327,4.504561901092529,3.1484285016833544,1.3561333994091749,1.3561333994091749,0.4307334273857888,1.8390977969930846,0.6435546875,-1.5,linear
scope,512,8,327,4.392847087476863,3.1484285016833544,1.2444185857935084,1.2444185857935084,0.39525070527349165,1.5485776166683154,0.6435546875,-1.5,linear
naive,512,8,328,0.18110494315624237,3.214782340412837,-3.0336773972565947,3.0336773972565947,0.9436649440058249,9.203198550625547,0.66259765625,-1.5,linear
prox,512,8,328,4.351456165313721,3.214782340412837,1.1366738249008836,1.1366738249008836,0.3535772268659762,1.2920273842148047,0.66259765625,-1.5,linear
ipw,512,8,328,-1.7107281684875488,3.214782340412837,-4.925510508900386,4.925510508900386,1.5321443218665498,24.260653773288137,0.66259765625,-1.5,linear
impute,512,8,328,4.725931167602539,3.214782340412837,1.511148827189702,1.511148827189702,0.4700625632389292,2.283570777916812,0.66259765625,-1.5,linear
scope,512,8,328,4.517711304064414,3.214782340412837,1.3029289636515768,1.3029289636515768,0.4052930574093725,1.697623884322172,0.66259765625,-1.5,linear
naive,512,8,329,-0.15261413156986237,3.2060872067322292,-3.3587013383020916,3.3587013383020916,1.047601366316362,11.28087467991226,0.659423828125,-1.5,linear
prox,512,8,329,4.08200740814209,3.2060872067322292,0.8759202014098606,0.8759202014098606,0.27320535747455016,0.7672361992378908,0.659423828125,-1.5,linear
ipw,512,8,329,-0.327565461397171,3.2060872067322292,-3.5336526681294003,3.5336526681294003,1.10216985386715,12.486701178978029,0.659423828125,-1.5,linear
impute,512,8,329,2.87267804145813,3.2060872067322292,-0.33340916527409936,0.33340916527409936,0.10399254411233659,0.11116167148877171,0.659423828125,-1.5,linear
scope,512,8,329,4.695379542355565,3.2060872067322292,1.4892923356233356,1.4892923356233356,0.4645202203159287,2.21799166094641,0.659423828125,-1.5,linear
naive,512,8,330,-0.3639010787010193,3.1766596723879723,-3.5405607510889916,3.5405607510889916,1.114554631666749,12.535570432151845,0.686767578125,-1.5,linear
prox,512,8,330,3.6230993270874023,3.1766596723879723,0.44643965469943003,0.44643965469943003,0.14053745151863575,0.19930836528814633,0.686767578125,-1.5,linear
ipw,512,8,330,4.391542911529541,3.1766596723879723,1.2148832391415687,1.2148832391415687,0.38244047661180886,1.47594128474711,0.686767578125,-1.5,linear
impute,512,8,330,5.191081523895264,3.1766596723879723,2.0144218515072914,2.0144218515072914,0.634132094481812,4.057895395830064,0.686767578125,-1.5,linear
scope,512,8,330,4.260649705158829,3.1766596723879723,1.0839900327708567,1.0839900327708567,0.3412358088570423,1.175034391146563,0.686767578125,-1.5,linear
naive,512,8,331,1.0756642818450928,3.208748461933052,-2.1330841800879594,2.1330841800879594,0.6647713915234482,4.550048119341522,0.665283203125,-1.5,linear
prox,512,8,331,3.604740619659424,3.208748461933052,0.39599215772637164,0.39599215772637164,0.1234101589526944,0.1568097889807876,0.665283203125,-1.5,linear
ipw,512,8,331,0.5908859968185425,3.208748461933052,-2.6178624651145097,2.6178624651145097,0.815851568351801,6.853203886255417,0.665283203125,-1.5,linear
impute,512,8,331,3.07169246673584,3.208748461933052,-0.13705599519721234,0.13705599519721234,0.042713225054308385,0.018784345819498293,0.665283203125,-1.5,linear
scope,512,8,331,3.7510486889130235,3.208748461933052,0.5423002269799713,0.5423002269799713,0.1690067742652761,0.29408953618252837,0.665283203125,-1.5,linear
naive,512,8,332,0.5963241457939148,3.175433018779563,-2.5791088729856484,2.5791088729856484,0.8122069833414076,6.651802578713301,0.678466796875,-1.5,linear
prox,512,8,332,3.6595473289489746,3.175433018779563,0.4841143101694114,0.4841143101694114,0.1524561555247273,0.23436666531080508,0.678466796875,-1.5,linear
ipw,512,8,332,0.5095837116241455,3.175433018779563,-2.6658493071554177,2.6658493071554177,0.8395230796522997,7.106752528461021,0.678466796875,-1.5,linear
impute,512,8,332,3.306354284286499,3.175433018779563,0.13092126550693584,0.13092126550693584,0.04122942122622814,0.017140377761937588,0.678466796875,-1.5,linear
scope,512,8,332,5.92898927115857,3.175433018779563,2.7535562523790067,2.7535562523790067,0.8671435473821774,7.58207203501552,0.678466796875,-1.5,linear
naive,512,8,333,0.898078203201294,3.1606767936887614,-2.2625985904874675,2.2625985904874675,0.7158588929451514,5.119352381675874,0.646484375,-1.5,linear
prox,512,8,333,4.068337917327881,3.1606767936887614,0.9076611236391194,0.9076611236391194,0.28717302745144235,0.8238487153658288,0.646484375,-1.5,linear
ipw,512,8,333,1.3491318225860596,3.1606767936887614,-1.8115449711027019,1.8115449711027019,0.5731509702985115,3.2816951823274887,0.646484375,-1.5,linear
impute,512,8,333,5.3627824783325195,3.1606767936887614,2.202105684643758,2.202105684643758,0.6967196674588564,4.8492694463403545,0.646484375,-1.5,linear
scope,512,8,333,4.440740912605773,3.1606767936887614,1.2800641189170117,1.2800641189170117,0.4049968416489289,1.6385641485387854,0.646484375,-1.5,linear
naive,512,8,334,0.023360416293144226,3.1941506868330776,-3.1707902705399333,3.1707902705399333,0.9926865014886616,10.053910939750704,0.671630859375,-1.5,linear
prox,512,8,334,3.5565900802612305,3.1941506868330776,0.3624393934281529,0.3624393934281529,0.11346972292891501,0.1313623139085674,0.671630859375,-1.5,linear
ipw,512,8,334,0.21565350890159607,3.1941506868330776,-2.9784971779314815,2.9784971779314815,0.9324848668566068,8.8714454389458,0.671630859375,-1.5,linear
impute,512,8,334,3.8095226287841797,3.1941506868330776,0.6153719419511021,0.6153719419511021,0.19265588955705418,0.3786826269406706,0.671630859375,-1.5,linear
scope,512,8,334,4.564223480305078,3.1941506868330776,1.370072793472,1.370072793472,0.4289317968371723,1.8770994594121697,0.671630859375,-1.5,linear
naive,512,8,335,0.30741336941719055,3.1712213721452636,-2.863808002728073,2.863808002728073,0.9030615231981639,8.201396276489355,0.6923828125,-1.5,linear
prox,512,8,335,3.676377773284912,3.1712213721452636,0.5051564011396485,0.5051564011396485,0.15929395707809607,0.2551829896123615,0.6923828125,-1.5,linear
ipw,512,8,335,0.44918277859687805,3.1712213721452636,-2.7220385935483855,2.7220385935483855,0.8583565365249114,7.409494104766873,0.6923828125,-1.5,linear
impute,512,8,335,3.7110376358032227,3.1712213721452636,0.5398162636579591,0.5398162636579591,0.17022345661500915,0.2914015985096392,0.6923828125,-1.5,linear
scope,512,8,335,4.17007031503114,3.1712213721452636,0.9988489428858762,0.9988489428858762,0.3149729475398232,0.9976992107042324,0.6923828125,-1.5,linear
naive,512,8,336,0.5414407849311829,3.135685480411075,-2.594244695479892,2.594244695479892,0.8273293707823649,6.7301055400255585,0.656494140625,-1.5,linear
prox,512,8,336,4.216370105743408,3.135685480411075,1.0806846253323332,1.0806846253323332,0.34464063187570076,1.1678792594296854,0.656494140625,-1.5,linear
ipw,512,8,336,0.18434181809425354,3.135685480411075,-2.9513436623168214,2.9513436623168214,0.9412116364202168,8.710429413097668,0.656494140625,-1.5,linear
impute,512,8,336,3.8503940105438232,3.135685480411075,0.7147085301327483,0.7147085301327483,0.22792736535523103,0.5108082830445135,0.656494140625,-1.5,linear
scope,512,8,336,5.804896418380436,3.135685480411075,2.6692109379693614,2.6692109379693614,0.851236820352097,7.124687031375278,0.656494140625,-1.5,linear
naive,512,8,337,0.7097475528717041,3.165868862512973,-2.456121309641269,2.456121309641269,0.7758127124986701,6.032531887673943,0.675048828125,-1.5,linear
prox,512,8,337,3.5196762084960938,3.165868862512973,0.3538073459831206,0.3538073459831206,0.11175679137331,0.12517963807161958,0.675048828125,-1.5,linear
ipw,512,8,337,0.6763100624084473,3.165868862512973,-2.489558800104526,2.489558800104526,0.7863745809510213,6.197903019177887,0.675048828125,-1.5,linear
impute,512,8,337,2.9389660358428955,3.165868862512973,-0.22690282667007766,0.22690282667007766,0.07167158101740477,0.05148489275087131,0.675048828125,-1.5,linear
scope,512,8,337,4.9116438180623145,3.165868862512973,1.7457749555493414,1.7457749555493414,0.551436282222883,3.0477301954233047,0.675048828125,-1.5,linear
naive,512,8,338,0.42234063148498535,3.18229936707013,-2.7599587355851445,2.7599587355851445,0.8672844434891037,7.617372222132749,0.685546875,-1.5,linear
prox,512,8,338,3.615379810333252,3.18229936707013,0.4330804432631221,0.4330804432631221,0.1360904155481291,0.18755867033698234,0.685546875,-1.5,linear
ipw,512,8,338,3.3012044429779053,3.18229936707013,0.11890507590777544,0.11890507590777544,0.03736451609115852,0.014138417076633839,0.685546875,-1.5,linear
impute,512,8,338,2.5314855575561523,3.18229936707013,-0.6508138095139775,0.6508138095139775,0.2045105549303386,0.4235586146540958,0.685546875,-1.5,linear
scope,512,8,338,4.9950688497982565,3.18229936707013,1.8127694827281267,1.8127694827281267,0.569641405043895,3.2861331975104,0.685546875,-1.5,linear
naive,512,8,339,0.37119439244270325,3.177673789923144,-2.806479397480441,2.806479397480441,0.8831867532722164,7.876326608482179,0.6591796875,-1.5,linear
prox,512,8,339,4.124660491943359,3.177673789923144,0.9469867020202152,0.9469867020202152,0.2980125603273831,0.8967838138031238,0.6591796875,-1.5,linear
ipw,512,8,339,-0.2755761742591858,3.177673789923144,-3.45324996418233,3.45324996418233,1.0867226129796825,11.924935315125264,0.6591796875,-1.5,linear
impute,512,8,339,4.238569259643555,3.177673789923144,1.0608954697204105,1.0608954697204105,0.3338591497606397,1.1254991976732904,0.6591796875,-1.5,linear
scope,512,8,339,4.730843828887219,3.177673789923144,1.5531700389640752,1.5531700389640752,0.4887757969019345,2.412337169935667,0.6591796875,-1.5,linear
naive,512,8,340,0.11797638237476349,3.1965128260612183,-3.078536443686455,3.078536443686455,0.9630921604903631,9.477386635105645,0.672119140625,-1.5,linear
prox,512,8,340,3.821035385131836,3.1965128260612183,0.6245225590706176,0.6245225590706176,0.19537620934252964,0.39002842678811306,0.672119140625,-1.5,linear
ipw,512,8,340,0.36888357996940613,3.1965128260612183,-2.827629246091812,2.827629246091812,0.8845981230039521,7.99548715335375,0.672119140625,-1.5,linear
impute,512,8,340,3.7928576469421387,3.1965128260612183,0.5963448208809203,0.5963448208809203,0.1865610599209588,0.355627145391497,0.672119140625,-1.5,linear
scope,512,8,340,5.1229100581473554,3.1965128260612183,1.9263972320861371,1.9263972320861371,0.6026558743578911,3.7110062957891303,0.672119140625,-1.5,linear
naive,512,8,341,-1.097234845161438,3.195552279657055,-4.292787124818493,4.292787124818493,1.343363133861541,18.428021299007423,0.65087890625,-1.5,linear
prox,512,8,341,3.957245111465454,3.195552279657055,0.7616928318083991,0.7616928318083991,0.2383603099399593,0.5801759700282981,0.65087890625,-1.5,linear
ipw,512,8,341,-1.351501226425171,3.195552279657055,-4.547053506082226,4.547053506082226,1.422931971737359,20.675695587174662,0.65087890625,-1.5,linear
impute,512,8,341,3.766845464706421,3.195552279657055,0.5712931850493659,0.5712931850493659,0.17877760557579636,0.326375903283849,0.65087890625,-1.5,linear
scope,512,8,341,4.499260605811196,3.195552279657055,1.3037083261541413,1.3037083261541413,0.40797590277385626,1.699655399683633,0.65087890625,-1.5,linear
naive,512,8,342,-0.539966344833374,3.1562382945788166,-3.6962046394121906,3.6962046394121906,1.1710790803599416,13.661928736412202,0.684326171875,-1.5,linear
prox,512,8,342,4.040426731109619,3.1562382945788166,0.8841884365308026,0.8841884365308026,0.28013994952456306,0.7817891912947851,0.684326171875,-1.5,linear
ipw,512,8,342,1.2335313558578491,3.1562382945788166,-1.9227069387209674,1.9227069387209674,0.6091767348566255,3.696801972205754,0.684326171875,-1.5,linear
impute,512,8,342,3.0196428298950195,3.1562382945788166,-0.13659546468379702,0.13659546468379702,0.04327793149155266,0.018658320972182438,0.684326171875,-1.5,linear
scope,512,8,342,4.581617513214812,3.1562382945788166,1.425379218635995,1.425379218635995,0.4516069718450091,2.0317059169193596,0.684326171875,-1.5,linear
naive,512,8,343,1.9862858057022095,3.174181410087888,-1.1878956043856785,1.1878956043856785,0.3742368349239332,1.4110959669188166,0.672607421875,-1.5,linear
